keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
two four trees	0.2647058824	0.0	0.0	3.99428162974	12.6797000058	False
trees in today	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operation of insert	0.0000000000	0.0	0.0	0.0	1.58496250072	False
search and delete	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of performance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case in avl	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of search	0.0000000000	0.0	0.0	0.0	3.16992500144	False
binary search trees	0.3506493506	0.0	0.0	3.99714081487	6.33985000288	False
trees so recall	0.0000000000	0.0	0.0	0.0	1.58496250072	False
happening the tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
point so nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
four actually refers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of children	0.4090909091	0.0	0.0	4.9957112223	9.50977500433	False
children and node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
right such trees	0.0000000000	0.0	0.0	0.0	1.58496250072	False
children but satisfy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
multi way search	0.3997308210	0.0	0.0	7.99213724089	17.4345875079	False
two which means	0.0000000000	0.0	0.0	0.0	3.16992500144	False
right any number	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two each node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node of tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree also stored	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stored a collection	0.0000000000	0.0	0.0	0.0	1.58496250072	False
collection of items	0.0000000000	0.0	0.0	0.0	1.58496250072	False
items the form	0.0000000000	0.0	0.0	0.0	1.58496250072	False
form key coma	0.0000000000	0.0	0.0	0.0	1.58496250072	False
key coma element	0.0000000000	0.0	0.0	0.0	1.58496250072	False
search each node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node was storing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
storing one key	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lets say reference	0.0000000000	0.0	0.0	0.0	1.58496250072	False
key was lets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lets say student	0.0000000000	0.0	0.0	0.0	1.58496250072	False
student record student	0.0000000000	0.0	0.0	0.0	1.58496250072	False
record student entry	0.0000000000	0.0	0.0	0.0	1.58496250072	False
student entry number	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number the student	0.0000000000	0.0	0.0	0.0	1.58496250072	False
key comma element	0.0000000000	0.0	0.0	0.0	1.58496250072	False
binary search tree	0.5111876076	0.0	0.0	11.9892780558	23.7744375108	False
minus one search	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pairs or items	0.0000000000	0.0	0.0	0.0	1.58496250072	False
generalizing a binary	0.0000000000	0.0	0.0	0.0	1.58496250072	False
helps us helps	0.0000000000	0.0	0.0	0.0	1.58496250072	False
helps us determine	0.0000000000	0.0	0.0	0.0	1.58496250072	False
child second child	0.0000000000	0.0	0.0	0.0	1.58496250072	False
child third child	0.0000000000	0.0	0.0	0.0	1.58496250072	False
child fourth child	0.0000000000	0.0	0.0	0.0	1.58496250072	False
minus one difference	0.0000000000	0.0	0.0	0.0	1.58496250072	False
difference keys sitting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
children this node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node the number	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of keys	0.0000000000	0.0	0.0	0.0	3.16992500144	False
instance this node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node the key	0.0000000000	0.0	0.0	0.0	1.58496250072	False
key is determined	0.0000000000	0.0	0.0	0.0	1.58496250072	False
determined what set	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of keys	0.0000000000	0.0	0.0	0.0	1.58496250072	False
left sub tree	0.0000000000	0.0	0.0	0.0	3.16992500144	False
right sub tree	0.0000000000	0.0	0.0	0.0	3.16992500144	False
first sub tree	0.0000000000	0.0	0.0	0.0	3.16992500144	False
last sub tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ten would lie	0.0000000000	0.0	0.0	0.0	1.58496250072	False
middle sub tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
minus one keys	0.0000000000	0.0	0.0	0.0	1.58496250072	False
keys or items	0.0000000000	0.0	0.0	0.0	1.58496250072	False
