keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
set of processes	0.0000000000	0.0	0.0	0.0	3.16992500144	False
result of cpu	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer s response	0.0000000000	0.0	0.0	0.0	0.0	False
users to realize	0.0000000000	0.0	0.0	0.0	1.58496250072	False
realize this increase	0.0000000000	0.0	0.0	0.0	1.58496250072	False
increase in performance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
processes in memory	0.5080385852	0.0	0.0	2.99936772888	7.92481250361	False
discuss various ways	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ways to manage	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory the memorymanagement	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memorymanagement algorithms vary	0.0000000000	0.0	0.0	0.0	1.58496250072	False
primitive bare-machine approach	0.0000000000	0.0	0.0	0.0	1.58496250072	False
approach to paging	0.0000000000	0.0	0.0	0.0	1.58496250072	False
paging and segmentation	0.3034571063	0.0	0.0	7.99924127466	9.50977500433	False
strategies each approach	0.0000000000	0.0	0.0	0.0	1.58496250072	False
advantages and disadvantages	0.0000000000	0.0	0.0	3.99962063733	4.75488750216	False
specific system depends	0.0000000000	0.0	0.0	0.0	1.58496250072	False
algorithms require hardware	0.0000000000	0.0	0.0	0.0	1.58496250072	False
require hardware support	0.0000000000	0.0	0.0	0.0	1.58496250072	False
integrated the hardware	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hardware and operating	0.0000000000	0.0	0.0	0.0	3.16992500144	False
system to provide	0.0000000000	0.0	0.0	0.0	1.58496250072	False
provide a detailed	0.0000000000	0.0	0.0	0.0	3.16992500144	False
ways of organizing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
organizing memory hardware	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hardware to discuss	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discuss various memory-management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
segmentation to provide	0.0000000000	0.0	0.0	0.0	1.58496250072	False
supports both pure	0.0000000000	0.0	0.0	0.0	3.16992500144	False
segmentation and segmentation	0.0000000000	0.0	0.0	0.0	3.16992500144	False
segmentation with paging	0.0000000000	0.0	0.0	0.0	3.16992500144	False
memory is central	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modern computer system	0.0000000000	0.0	0.0	1.99962063733	4.75488750216	False
computer system memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system memory consists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array of words	0.0000000000	0.0	0.0	0.0	1.58496250072	False
words or bytes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
address the cpu	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cpu fetches instructions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instructions from memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
counter these instructions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
storing to specific	0.0000000000	0.0	0.0	0.0	1.58496250072	False
specific memory addresses	0.0000000000	0.0	0.0	0.0	1.58496250072	False
addresses a typical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
typical instruction-execution cycle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fetches an instruction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction from memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory the instruction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fetched from memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
back in memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory the mernory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
mernory unit sees	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stream of memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instructions or data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hozu a program	0.0000000000	0.0	0.0	0.0	1.58496250072	False
generates a memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sequence of memory	0.0000000000	0.0	0.0	0.0	3.16992500144	False
memory addresses generated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
program we begin	0.0000000000	0.0	0.0	0.0	1.58496250072	False
begin our discussion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discussion by covering	0.0000000000	0.0	0.0	0.0	1.58496250072	False
