keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
system which handles	0.0000000000	0.0	0.0	0.0	1.58496250072	False
handles or manages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
manages primary memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
primary memory memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory memory management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
management keeps track	0.0000000000	0.0	0.0	0.0	1.58496250072	False
free it checks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
allocated to processes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
processes it decides	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decides which process	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory gets freed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
freed or unallocated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
correspondingly it updates	0.0000000000	0.0	0.0	0.0	1.58496250072	False
updates the status	0.0000000000	0.0	0.0	0.0	1.58496250072	False
status memory management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
management provides protection	0.0000000000	0.0	0.0	0.0	1.58496250072	False
register the base	0.0000000000	0.0	0.0	0.0	1.58496250072	False
base register holds	0.0000000000	0.0	0.0	0.0	3.16992500144	False
holds the smallest	0.0000000000	0.0	0.0	0.0	1.58496250072	False
smallest legal physical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
legal physical memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
physical memory address	0.0000000000	0.0	0.0	2.99415204678	4.75488750216	False
limit register specifies	0.0000000000	0.0	0.0	0.0	1.58496250072	False
specifies the size	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access all addresses	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory management instructions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instructions and data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data to memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
process will reside	0.0000000000	0.0	0.0	0.0	3.16992500144	False
compile time binding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
generate the absolute	0.0000000000	0.0	0.0	0.0	1.58496250072	False
absolute code load	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reside in memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compiler generates re-locatable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
generates re-locatable code	0.0000000000	0.0	0.0	0.0	1.58496250072	False
re-locatable code execution	0.0000000000	0.0	0.0	0.0	1.58496250072	False
done at run	0.0000000000	0.0	0.0	0.0	1.58496250072	False
run time dynamic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
loading in dynamic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
program all routines	0.0000000000	0.0	0.0	0.0	1.58496250072	False
re-locatable load format	0.0000000000	0.0	0.0	0.0	1.58496250072	False
format the main	0.0000000000	0.0	0.0	0.0	1.58496250072	False
program is loaded	0.0000000000	0.0	0.0	0.0	1.58496250072	False
loaded into memory	0.0000000000	0.0	0.0	0.0	3.16992500144	False
executed other routines	0.0000000000	0.0	0.0	0.0	1.58496250072	False
methods or modules	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modules are loaded	0.0000000000	0.0	0.0	0.0	1.58496250072	False
loaded on request	0.0000000000	0.0	0.0	0.0	1.58496250072	False
request dynamic loading	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dynamic loading makes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
makes better memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory space utilization	0.0000000000	0.0	0.0	0.0	1.58496250072	False
utilization and unused	0.0000000000	0.0	0.0	0.0	1.58496250072	False
loaded dynamic linking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dynamic linking linking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
process of collecting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
collecting and combining	0.0000000000	0.0	0.0	0.0	1.58496250072	False
combining various modules	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modules of code	0.0000000000	0.0	0.0	0.0	1.58496250072	False
code and data	0.0000000000	0.0	0.0	0.0	3.16992500144	False
memory and executed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
executed operating system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system can link	0.0000000000	0.0	0.0	0.0	1.58496250072	False
