keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
introduction to computer	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
computer programming summer	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
marek janicki june	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
assignment at office	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
tuesday that week	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
week the midterm	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
regular lecture room	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
lecture room june	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
class who requires	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
requires a volunteer	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
disability by signing	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
posting your notes	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
make a significant	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
individual s capacity	0.0000000000	0.0	0.0	0.0	0.0	False
person to accessibility	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
huron st suite	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
notice the quality	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
improves through volunteering	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
receive a certificate	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
certificate of recognition	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
change an immutable	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
lot of work	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
things like ints	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
ints and strings	0.6176470588	0.0	0.0	2.99243140965	12.6797000058	False
takes a lot	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
things like images	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
object without keeping	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
keeping the original	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
making a big	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
tossing the rest	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
rest is wasteful	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
allowed to change	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
functions that change	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
ints are immutable	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
aliasing let pic	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
sets the green	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
pics are mutable	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
show a picture	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
aliasing and functions	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
calls a function	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
bunch of assignment	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
parameters are assigned	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
local variable refers	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
functions can change	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
change mutable objects	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
immutable ones june	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
slow in high-dimensional	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
high-dimensional spaces python	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
grouping similar items	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
i-1 because lists	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
lists are indexed	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
element list named	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
list named list_name	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
lists are mutable	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
index into lists	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
lists are heterogeneous	0.6176470588	0.0	0.0	2.99243140965	12.6797000058	False
lists themselves june	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
functions and methods	0.5526315789	0.0	0.0	1.99621570482	6.33985000288	False
