keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
continue on discussion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discussion on avl	0.0000000000	0.0	0.0	0.0	1.58496250072	False
insertion and deletion	0.0000000000	0.0	0.0	3.99827685238	4.75488750216	False
started this discussion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discussion on insertion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
insert a node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
insert a key	0.0000000000	0.0	0.0	0.0	1.58496250072	False
whats a process	0.0000000000	0.0	0.0	0.0	1.58496250072	False
process of insertion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
binary search tree	0.3193851409	0.0	0.0	12.9936817921	17.4345875079	False
first you find	0.0000000000	0.0	0.0	0.0	1.58496250072	False
place you put	0.0000000000	0.0	0.0	0.0	1.58496250072	False
put the key	0.0000000000	0.0	0.0	2.99827685238	4.75488750216	False
started the discussion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
insertion it doesn	0.0000000000	0.0	0.0	0.0	1.58496250072	False
remain an avl	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height balance property	0.0000000000	0.0	0.0	0.0	3.16992500144	False
property is violated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes whose height	0.0000000000	0.0	0.0	4.99712808731	7.92481250361	False
height could change	0.0000000000	0.0	0.0	0.0	3.16992500144	False
call the define	0.0000000000	0.0	0.0	0.0	1.58496250072	False
define the height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes whose heights	0.0000000000	0.0	0.0	0.0	3.16992500144	False
heights could change	0.0000000000	0.0	0.0	0.0	1.58496250072	False
subtree has changed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
changed as result	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node its subtree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node their height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height might change	0.0000000000	0.0	0.0	0.0	1.58496250072	False
change and change	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height might increase	0.0000000000	0.0	0.0	0.0	1.58496250072	False
imbalance or unbalanced	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height balance problem	0.0000000000	0.0	0.0	0.0	1.58496250072	False
balance problem height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
problem height problem	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height problem means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height imbalanced height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
imbalanced height imbalance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height imbalance means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means one left	0.0000000000	0.0	0.0	0.0	1.58496250072	False
subtree the difference	0.0000000000	0.0	0.0	0.0	1.58496250072	False
difference in heights	0.0000000000	0.0	0.0	0.0	3.16992500144	False
node v travel	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree which means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pin the parent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
identify the node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
find the first	0.5396825397	0.0	0.0	1.99712808731	7.92481250361	False
grandparent is unbalanced	0.0000000000	0.0	0.0	0.0	1.58496250072	False
find the node	0.0000000000	0.0	0.0	0.0	3.16992500144	False
grandchild which grandchild	0.0000000000	0.0	0.0	0.0	1.58496250072	False
grandchild the grandchild	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree so fifty	0.0000000000	0.0	0.0	0.0	1.58496250072	False
larger smaller larger	0.0000000000	0.0	0.0	0.0	1.58496250072	False
smaller larger smaller	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes so note	0.0000000000	0.0	0.0	0.0	1.58496250072	False
heights are changed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
earlier this node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node had height	0.0000000000	0.0	0.0	2.99827685238	4.75488750216	False
two this node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
path whose height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fifty no difference	0.0000000000	0.0	0.0	0.0	1.58496250072	False
difference of height	0.0000000000	0.0	0.0	1.99827685238	4.75488750216	False
node is changed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
