keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
sujoy ghosh lecture	0.5041493776	0.0	0.0	1.99967080899	6.33985000288	False
discuss the network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
basically a computer	0.0000000000	0.0	0.0	0.0	3.16992500144	False
number of nodes	0.5083682008	0.0	0.0	7.99934161797	12.6797000058	False
call a graph	0.0000000000	0.0	0.0	0.0	3.16992500144	False
representing the network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
network this graph	0.0000000000	0.0	0.0	0.0	3.16992500144	False
structure we talk	0.0000000000	0.0	0.0	0.0	3.16992500144	False
structure this structure	0.0000000000	0.0	0.0	0.0	3.16992500144	False
general not feasible	0.0000000000	0.0	0.0	0.0	3.16992500144	False
pair of node	0.0000000000	0.0	0.0	0.0	3.16992500144	False
matter of discussion	0.0000000000	0.0	0.0	0.0	3.16992500144	False
nodes may represent	0.0000000000	0.0	0.0	0.0	3.16992500144	False
computer or network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
devices like switches	0.0000000000	0.0	0.0	0.0	3.16992500144	False
links represent communication	0.0000000000	0.0	0.0	0.0	3.16992500144	False
represent communication links	0.0000000000	0.0	0.0	0.0	3.16992500144	False
communication links modes	0.0000000000	0.0	0.0	0.0	3.16992500144	False
modes of communication	0.5041493776	0.0	0.0	2.99967080899	6.33985000288	False
broadcast or point	0.0000000000	0.0	0.0	0.0	3.16992500144	False
point to point	0.5041493776	0.0	0.0	3.99967080899	6.33985000288	False
lan topologies lan	0.0000000000	0.0	0.0	0.0	3.16992500144	False
local area network	0.3857142857	0.0	0.0	16.9975310674	47.5488750216	False
network and local	0.0000000000	0.0	0.0	0.0	3.16992500144	False
area network topologies	0.0000000000	0.0	0.0	0.0	3.16992500144	False
ring and bus	0.0000000000	0.0	0.0	0.0	3.16992500144	False
kind of network	0.4239357990	0.0	0.0	5.99917702247	15.8496250072	False
shared broadcast link	0.3351724138	0.0	0.0	3.99967080899	6.33985000288	False
pair of communicating	0.0000000000	0.0	0.0	0.0	3.16992500144	False
send his message	0.0000000000	0.0	0.0	0.0	3.16992500144	False
ignore the communication	0.0000000000	0.0	0.0	0.0	3.16992500144	False
links are shared	0.0000000000	0.0	0.0	0.0	3.16992500144	False
ignore this communication	0.0000000000	0.0	0.0	0.0	3.16992500144	False
protocol to decide	0.3351724138	0.0	0.0	3.99967080899	6.33985000288	False
communications will collide	0.0000000000	0.0	0.0	0.0	3.16992500144	False
shared broadcast medium	0.0000000000	0.0	0.0	0.0	3.16992500144	False
medium the communication	0.0000000000	0.0	0.0	0.0	3.16992500144	False
pairs of node	0.0000000000	0.0	0.0	3.99967080899	6.33985000288	False
cable a single	0.0000000000	0.0	0.0	0.0	3.16992500144	False
single cable connects	0.0000000000	0.0	0.0	0.0	3.16992500144	False
computers are hanging	0.0000000000	0.0	0.0	0.0	3.16992500144	False
cable each computer	0.0000000000	0.0	0.0	0.0	3.16992500144	False
computer is connected	0.0000000000	0.0	0.0	0.0	3.16992500144	False
cable so computers	0.0000000000	0.0	0.0	0.0	3.16992500144	False
computers must synchronize	0.0000000000	0.0	0.0	0.0	3.16992500144	False
computer to transmit	0.0000000000	0.0	0.0	0.0	3.16992500144	False
single copper cable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
cable and computers	0.0000000000	0.0	0.0	0.0	3.16992500144	False
network is maintained	0.0000000000	0.0	0.0	0.0	3.16992500144	False
single cable cable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
cable cable segment	0.0000000000	0.0	0.0	0.0	3.16992500144	False
segment must end	0.0000000000	0.0	0.0	0.0	3.16992500144	False
sends a signal	0.0000000000	0.0	0.0	0.0	3.16992500144	False
kind of unwanted	0.0000000000	0.0	0.0	0.0	3.16992500144	False
types of coaxial	0.0000000000	0.0	0.0	0.0	3.16992500144	False
thin coaxial cable	0.4053377815	0.0	0.0	5.99917702247	15.8496250072	False
cable called thin	0.0000000000	0.0	0.0	0.0	3.16992500144	False
thick coaxial cable	0.4510440835	0.0	0.0	3.99934161797	12.6797000058	False
cable called thick	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lan and extra	0.0000000000	0.0	0.0	0.0	3.16992500144	False
daisy chain manner	0.0000000000	0.0	0.0	0.0	3.16992500144	False
manner this technology	0.0000000000	0.0	0.0	0.0	3.16992500144	False
