keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
computer networks prof	0.0000000000	0.0	0.0	2.99946538359	6.33985000288	False
prof s ghosh	0.0000000000	0.0	0.0	0.0	3.16992500144	False
dept of computer	0.0000000000	0.0	0.0	2.99959903769	4.75488750216	False
science & engineering	0.0000000000	0.0	0.0	2.99959903769	4.75488750216	False
engineering iit kharagpur	0.5068027211	0.0	0.0	2.99959903769	4.75488750216	False
iit kharagpur lecture	0.5068027211	0.0	0.0	2.99946538359	6.33985000288	False
today is tcp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
important transport protocol	0.0000000000	0.0	0.0	0.0	1.58496250072	False
complex then udp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transport layer responsibilities	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transport layer creates	0.0000000000	0.0	0.0	0.0	1.58496250072	False
layer creates packets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
packets from byte	0.0000000000	0.0	0.0	0.0	1.58496250072	False
byte steam received	0.0000000000	0.0	0.0	0.0	1.58496250072	False
order to multiplex	0.0000000000	0.0	0.0	0.0	1.58496250072	False
multiplex and de-multiplex	0.0000000000	0.0	0.0	0.0	1.58496250072	False
numbers to create	0.0000000000	0.0	0.0	0.0	1.58496250072	False
create process-to-process communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sliding window protocol	0.4360975610	0.0	0.0	6.99919807538	9.50977500433	False
protocol to achieve	0.0000000000	0.0	0.0	0.0	1.58496250072	False
achieve flow control	0.0000000000	0.0	0.0	0.0	1.58496250072	False
out and retransmission	0.0000000000	0.0	0.0	0.0	1.58496250072	False
retransmission to achieve	0.0000000000	0.0	0.0	0.0	1.58496250072	False
achieve error control	0.0000000000	0.0	0.0	0.0	1.58496250072	False
unreliable this seeks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
seeks to provide	0.0000000000	0.0	0.0	0.0	1.58496250072	False
provide a reliable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
communication that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connection oriented protocol	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of congestion	0.0000000000	0.0	0.0	3.99959903769	4.75488750216	False
congestion control mechanism	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thing of connecting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connecting between processors	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two distant nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connection-oriented reliable transport	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reliable transport protocol	0.0000000000	0.0	0.0	0.0	3.16992500144	False
protocol it adds	0.0000000000	0.0	0.0	0.0	1.58496250072	False
adds connection oriented	0.0000000000	0.0	0.0	0.0	1.58496250072	False
oriented and reliability	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of service	0.0000000000	0.0	0.0	3.99959903769	4.75488750216	False
connectionless whereas tcp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
give some kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of connection-oriented	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connection and proposal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
proposal is implemented	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two end nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the intermediate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
role to play	0.0000000000	0.0	0.0	0.0	3.16992500144	False
reliable and ordered	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ordered ordered means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the packets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
packets are received	0.0000000000	0.0	0.0	0.0	3.16992500144	False
received in order	0.0000000000	0.0	0.0	0.0	1.58496250072	False
packets will arrive	0.0000000000	0.0	0.0	0.0	1.58496250072	False
arrive in order	0.0000000000	0.0	0.0	0.0	1.58496250072	False
first may land	0.0000000000	0.0	0.0	0.0	1.58496250072	False
earlier and vice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
versa but tcp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
makes them ordered	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ordered tcp brings	0.0000000000	0.0	0.0	0.0	1.58496250072	False
