keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
sujoy ghosh dept	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dept of computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
science & engineering	0.0000000000	0.0	0.0	0.0	1.58496250072	False
engineering iit kharagpur	0.0000000000	0.0	0.0	0.0	1.58496250072	False
iit kharagpur lecture	0.0000000000	0.0	0.0	0.0	1.58496250072	False
telecom networks good	0.0000000000	0.0	0.0	0.0	1.58496250072	False
networks good day	0.0000000000	0.0	0.0	0.0	1.58496250072	False
day ! today	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talk about telecom	0.0000000000	0.0	0.0	0.0	1.58496250072	False
networks that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
discuss this telecom	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sense that first	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network even today	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wide area communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
exclusive data networks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
evolution of telecom	0.0000000000	0.0	0.0	0.0	1.58496250072	False
alexander graham bell	0.0000000000	0.0	0.0	0.0	1.58496250072	False
graham bell developed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
developed the first	0.0000000000	0.0	0.0	0.0	1.58496250072	False
couple of telephone	0.0000000000	0.0	0.0	0.0	1.58496250072	False
telephone instruments connected	0.0000000000	0.0	0.0	0.0	1.58496250072	False
taking this principle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connecting the wires	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pair of telephones	0.0000000000	0.0	0.0	0.0	1.58496250072	False
good long-term strategy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
jungle of wires	0.0000000000	0.0	0.0	0.0	1.58496250072	False
difficult to manage	0.0000000000	0.0	0.0	0.0	1.58496250072	False
central switching office	0.0000000000	0.0	0.0	2.99818071559	4.75488750216	False
operator could connect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connect one telephone	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of wires	0.0000000000	0.0	0.0	0.0	1.58496250072	False
matter of fact	0.0000000000	0.0	0.0	0.0	3.16992500144	False
approximately n2 kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of links	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of links	0.0000000000	0.0	0.0	0.0	1.58496250072	False
question of connecting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connecting them individually	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connect to subscriber	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finally a connection	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connection is made	0.0000000000	0.0	0.0	0.0	1.58496250072	False
user could connect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
town by cranking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cranking a handle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
movies or movies	0.0000000000	0.0	0.0	0.0	1.58496250072	False
depicting an older	0.0000000000	0.0	0.0	0.0	1.58496250072	False
crank crank crank	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ring some kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bell or give	0.0000000000	0.0	0.0	0.0	1.58496250072	False
give some indication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
office the switch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
person and find	0.0000000000	0.0	0.0	0.0	1.58496250072	False
subscriber tells connect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operator would connect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connect this subscriber	0.0000000000	0.0	0.0	0.0	1.58496250072	False
person was replaced	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sort of prepares	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wanted to connect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
necessarily her husband	0.0000000000	0.0	0.0	0.0	1.58496250072	False
designed some kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of electromechanical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
