keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
software that controls	0.0000000000	0.0	0.0	0.0	1.58496250072	False
controls the hardware	0.0000000000	0.0	0.0	0.0	1.58496250072	False
due to microcode	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programs that make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make the hardware	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programs that controls	0.0000000000	0.0	0.0	0.0	1.58496250072	False
controls a computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer some examples	0.0000000000	0.0	0.0	0.0	1.58496250072	False
examples of operating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
controlling the computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer involves software	0.0000000000	0.0	0.0	0.0	1.58496250072	False
differentiate kernel services	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operating system processes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system processes run	0.0000000000	0.0	0.0	0.0	1.58496250072	False
processes run applications	0.0000000000	0.0	0.0	0.0	1.58496250072	False
libraries that perform	0.0000000000	0.0	0.0	0.0	1.58496250072	False
perform standard services	0.0000000000	0.0	0.0	0.0	1.58496250072	False
services the kernel	0.0000000000	0.0	0.0	0.0	1.58496250072	False
supports the processes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
processes by providing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
providing a path	0.0000000000	0.0	0.0	0.0	1.58496250072	False
devices the kernel	0.0000000000	0.0	0.0	0.0	1.58496250072	False
responds to service	0.0000000000	0.0	0.0	0.0	1.58496250072	False
processes and interrupts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
devices the core	0.0000000000	0.0	0.0	0.0	1.58496250072	False
program that functions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
functions in privileged	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reacting to interrupts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
interrupts from external	0.0000000000	0.0	0.0	0.0	1.58496250072	False
requests and traps	0.0000000000	0.0	0.0	0.0	1.58496250072	False
traps from processes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer it creates	0.0000000000	0.0	0.0	0.0	1.58496250072	False
creates and terminates	0.0000000000	0.0	0.0	0.0	1.58496250072	False
processes and responds	0.0000000000	0.0	0.0	0.0	1.58496250072	False
request for service	0.0000000000	0.0	0.0	0.0	1.58496250072	False
service operating systems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
systems are resource	0.0000000000	0.0	0.0	0.0	1.58496250072	False
managers the main	0.0000000000	0.0	0.0	0.0	1.58496250072	False
resource is computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
form of processors	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operating system functions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
implementing the user	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hardware among users	0.0000000000	0.0	0.0	0.0	1.58496250072	False
users to share	0.0000000000	0.0	0.0	0.0	1.58496250072	False
users from interfering	0.0000000000	0.0	0.0	0.0	1.58496250072	False
resources among users	0.0000000000	0.0	0.0	0.0	1.58496250072	False
recovering from errors	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accounting for resource	0.0000000000	0.0	0.0	0.0	1.58496250072	False
facilitating parallel operations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data for secure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
secure and rapid	0.0000000000	0.0	0.0	0.0	1.58496250072	False
handling network communications	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network communications objectives	0.0000000000	0.0	0.0	0.0	1.58496250072	False
objectives of operating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operating systems modern	0.0000000000	0.0	0.0	0.0	1.58496250072	False
systems modern operating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modern operating systems	0.0000000000	0.0	0.0	0.0	3.16992500144	False
major goals operating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
goals operating systems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
systems generally accomplish	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accomplish these goals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
goals by running	0.0000000000	0.0	0.0	0.0	1.58496250072	False
