keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
computer networks prof	0.0000000000	0.0	0.0	0.999494438827	6.33985000288	False
prof dr sujoy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sujoy ghosh department	0.0000000000	0.0	0.0	0.0	3.16992500144	False
department of computer	0.0000000000	0.0	0.0	0.0	3.16992500144	False
science and engineering	0.0000000000	0.0	0.0	0.99962082912	4.75488750216	False
engineering iit kharagpur	0.0000000000	0.0	0.0	0.0	3.16992500144	False
iit kharagpur lecture	0.0000000000	0.0	0.0	0.0	3.16992500144	False
error control good	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control good day	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data link layer	0.4551440329	0.0	0.0	9.99823053589	22.1894750101	False
layer namely framing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error control error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control error control	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error control means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control means error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means error detection	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error detection correction	0.0000000000	0.0	0.0	0.0	3.16992500144	False
talking about error	0.0000000000	0.0	0.0	3.99962082912	4.75488750216	False
data is transmitted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
changed or corrupted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
due to noise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
distortion or attenuation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things may happen	0.0000000000	0.0	0.0	3.99962082912	4.75488750216	False
burst of noise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
similarly the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sending some data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
assume that data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
condition and error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
errors do occur	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bits were transmitted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of error	0.5096774194	0.0	0.0	9.99911526795	11.094737505	False
change has occurred	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lot of noise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lot of data	0.4222340994	0.0	0.0	4.99936804853	7.92481250361	False
kind of transmission	0.0000000000	0.0	0.0	0.0	3.16992500144	False
random errors change	0.0000000000	0.0	0.0	0.0	1.58496250072	False
errors change bits	0.0000000000	0.0	0.0	0.0	1.58496250072	False
change bits unpredictably	0.0000000000	0.0	0.0	0.0	1.58496250072	False
unpredictably each bit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
changed these errors	0.0000000000	0.0	0.0	0.0	1.58496250072	False
caused by thermal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
higher thermal noise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
level of thermal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of bits	0.4082687339	0.0	0.0	8.99898887765	12.6797000058	False
bits in succession	0.0000000000	0.0	0.0	0.0	1.58496250072	False
caused by faults	0.0000000000	0.0	0.0	0.0	1.58496250072	False
faults in electrical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
errors as inevitable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
frame the rate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
rate of error	0.0000000000	0.0	0.0	0.0	3.16992500144	False
high or low	0.0000000000	0.0	0.0	0.0	1.58496250072	False
probability of error	0.0000000000	0.0	0.0	0.0	3.16992500144	False
single bit error	0.4356617647	0.0	0.0	6.99924165824	9.50977500433	False
error called bit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bit error rate	0.3612254230	1	0.0	4.99936804853	7.92481250361	False
undetected bit errors	0.0000000000	0.0	0.0	0.0	3.16992500144	False
detected bit errors	0.0000000000	0.0	0.0	2.99962082912	4.75488750216	False
detect which bits	0.0000000000	0.0	0.0	0.0	3.16992500144	False
error detection scheme	0.0000000000	0.0	0.0	3.99962082912	4.75488750216	False
detecting it specifically	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error rate probability	0.0000000000	0.0	0.0	0.0	1.58496250072	False
errors are sort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
