keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
intermediary between users	0.0000000000	0.0	0.0	0.0	1.58496250072	False
users and computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
users an environment	0.0000000000	0.0	0.0	0.0	1.58496250072	False
user can execute	0.0000000000	0.0	0.0	0.0	1.58496250072	False
conveniently and efficiently	0.0000000000	0.0	0.0	0.0	1.58496250072	False
efficiently in technical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
software which manages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hardware an operating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operating system controls	0.0000000000	0.0	0.0	0.0	1.58496250072	False
controls the allocation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
allocation of resources	0.0000000000	0.0	0.0	0.0	1.58496250072	False
resources and services	0.0000000000	0.0	0.0	0.0	1.58496250072	False
devices and information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
definition an operating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
program that acts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hardware and controls	0.0000000000	0.0	0.0	0.0	1.58496250072	False
controls the execution	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kinds of programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programs conceptual view	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operating system memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system memory management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory management processor	0.0000000000	0.0	0.0	0.0	1.58496250072	False
management processor management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
processor management device	0.0000000000	0.0	0.0	0.0	1.58496250072	False
management device management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
device management file	0.0000000000	0.0	0.0	0.0	1.58496250072	False
management file management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
file management security	0.0000000000	0.0	0.0	0.0	1.58496250072	False
management security control	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control over system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system performance job	0.0000000000	0.0	0.0	0.0	1.58496250072	False
performance job accounting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
job accounting error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accounting error detecting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error detecting aids	0.0000000000	0.0	0.0	0.0	1.58496250072	False
detecting aids coordination	0.0000000000	0.0	0.0	0.0	1.58496250072	False
software and users	0.0000000000	0.0	0.0	0.0	1.58496250072	False
types of operating	0.0000000000	0.0	0.0	0.0	3.16992500144	False
operating system operating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system operating systems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
first computer generation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer generation operating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
generation operating systems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
systems keep evolving	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commonly used batch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
batch operating system	0.0000000000	0.0	0.0	0.0	3.16992500144	False
system the users	0.0000000000	0.0	0.0	0.0	1.58496250072	False
users of batch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directly each user	0.0000000000	0.0	0.0	0.0	1.58496250072	False
prepares his job	0.0000000000	0.0	0.0	0.0	1.58496250072	False
device like punch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cards and submits	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operator to speed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
speed up processing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
jobs with similar	0.0000000000	0.0	0.0	0.0	1.58496250072	False
left their programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operator the operator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operator then sorts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programs into batches	0.0000000000	0.0	0.0	0.0	1.58496250072	False
batches with similar	0.0000000000	0.0	0.0	0.0	1.58496250072	False
requirements the problems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
problems with batch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lack of interaction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
user and job	0.0000000000	0.0	0.0	0.0	1.58496250072	False
