keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
talking about avl	0.0000000000	0.0	0.0	0.0	1.58496250072	False
binary search trees	0.0000000000	0.0	0.0	0.0	1.58496250072	False
search trees data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
trees data structure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
binary search tree	0.2792792793	0.0	0.0	10.991144845	22.1894750101	False
operations of insertion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
insertion deletion search	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bad as order	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree which doesn	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bad a height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data structure call	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structure call avl	0.0000000000	0.0	0.0	0.0	1.58496250072	False
call avl trees	0.0000000000	0.0	0.0	0.0	1.58496250072	False
avl tree avl	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree avl tress	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height balanced trees	0.0000000000	1	0.0	0.0	1.58496250072	False
ignore this white	0.0000000000	0.0	0.0	0.0	1.58496250072	False
inside the nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
root is left	0.0000000000	0.0	0.0	0.0	1.58496250072	False
call the height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
define this turn	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sub tree rooted	0.2359208524	0.0	0.0	3.99683744466	7.92481250361	False
set of descendents	0.0000000000	0.0	0.0	0.0	1.58496250072	False
define the height	0.0000000000	0.0	0.0	0.0	3.16992500144	False
single turn node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree has height	0.3212435233	0.0	0.0	10.9924098672	19.0195500087	False
two so level	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height this sub	0.0000000000	0.0	0.0	0.0	3.16992500144	False
node i put	0.0000000000	0.0	0.0	0.0	1.58496250072	False
put down height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
trees called avl	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height balanced means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height this node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
difference the left	0.0000000000	0.0	0.0	0.0	1.58496250072	False
left sub tree	0.3122302158	0.0	0.0	5.99557242252	11.094737505	False
right sub tree	0.3342318059	0.0	0.0	5.99493991145	12.6797000058	False
tree the left	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree the heights	0.0000000000	0.0	0.0	0.0	1.58496250072	False
children it doesn	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make any incidence	0.0000000000	0.0	0.0	0.0	1.58496250072	False
incidence to call	0.0000000000	0.0	0.0	0.0	1.58496250072	False
call to talk	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node the right	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sis the left	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree is missing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
missing we call	0.0000000000	0.0	0.0	0.0	1.58496250072	False
made this change	0.0000000000	0.0	0.0	0.0	1.58496250072	False
today right absence	0.0000000000	0.0	0.0	0.0	1.58496250072	False
shift the definition	0.0000000000	0.0	0.0	0.0	1.58496250072	False
put some keys	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node height balanced	0.0000000000	0.0	0.0	5.99810246679	4.75488750216	False
leaf node write	0.0000000000	0.0	0.0	0.0	1.58496250072	False
height balanced properties	0.0000000000	0.0	0.0	0.0	1.58496250072	False
balanced properties violated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of trees	0.0000000000	0.0	0.0	0.0	3.16992500144	False
trees as avl	0.0000000000	0.0	0.0	0.0	3.16992500144	False
good so lets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lets trying figure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
avl trees lets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
out how bad	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bad the height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
prove in lets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
minutes the height	0.0000000000	0.0	0.0	0.0	1.58496250072	False
prove this claim	0.0000000000	0.0	0.0	0.0	1.58496250072	False
