keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
talking about stacks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talking about abstract	0.0000000000	0.0	0.0	0.0	1.58496250072	False
abstract data types	0.0000000000	0.0	0.0	0.0	3.16992500144	False
data types interfaces	0.0000000000	0.0	0.0	0.0	1.58496250072	False
interfaces and exceptions	0.0000000000	0.0	0.0	0.0	3.16992500144	False
exceptions how stacks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stacks are implemented	0.0000000000	0.0	0.0	0.0	1.58496250072	False
implemented in java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
application one application	0.0000000000	0.0	0.0	0.0	1.58496250072	False
series will talk	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talk about global	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bit of mortise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talk about stacks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stacks in java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java virtual machines	0.0000000000	0.0	0.0	0.0	1.58496250072	False
machines okay whats	0.0000000000	0.0	0.0	0.0	1.58496250072	False
whats an abstract	0.0000000000	0.0	0.0	0.0	1.58496250072	False
abstract data type	0.3608247423	0.0	0.0	11.9943019943	15.8496250072	False
basically a specification	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of axioms	0.0000000000	0.0	0.0	0.0	3.16992500144	False
axioms that define	0.0000000000	0.0	0.0	0.0	1.58496250072	False
define this semantics	0.0000000000	0.0	0.0	0.0	1.58496250072	False
types for instances	0.0000000000	0.0	0.0	0.0	1.58496250072	False
integer this right	0.0000000000	0.0	0.0	0.0	1.58496250072	False
understand the notion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
notion of addition	0.0000000000	0.0	0.0	0.0	1.58496250072	False
add two integers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
integers in math	0.0000000000	0.0	0.0	0.0	1.58496250072	False
define data types	0.0000000000	0.0	0.0	0.0	1.58496250072	False
define certain operations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case of integers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
defined in math	0.0000000000	0.0	0.0	0.0	1.58496250072	False
add n variable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
variable of type	0.0000000000	0.0	0.0	0.0	3.16992500144	False
kind of operations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
method in java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
create an instance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talking about sophisticated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sophisticated data types	0.0000000000	0.0	0.0	0.0	1.58496250072	False
types this method	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lot of work	0.0000000000	0.0	0.0	0.0	1.58496250072	False
work access functions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access functions functions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
type and manipulation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
manipulate or modify	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modify the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talking about data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
types here data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talk at higher	0.0000000000	0.0	0.0	0.0	1.58496250072	False
level of abstraction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talk in terms	0.0000000000	0.0	0.0	0.0	3.16992500144	False
terms of integer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
adding to integers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stacks or queues	0.0000000000	0.0	0.0	0.0	1.58496250072	False
advanced data type	0.0000000000	0.0	0.0	0.0	1.58496250072	False
encapsulate the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data is organized	0.0000000000	0.0	0.0	0.0	1.58496250072	False
algorithms that work	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structures they encapsulate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
encapsulate that right	0.0000000000	0.0	0.0	0.0	1.58496250072	False
separate the issues	0.0000000000	0.0	0.0	0.0	1.58496250072	False
issues of correctness	0.0000000000	0.0	0.0	0.0	1.58496250072	False
correctness and efficiency	0.0000000000	0.0	0.0	0.0	1.58496250072	False
