keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
computer networks prof	0.5114006515	0.0	0.0	2.9991087344	11.094737505	False
networks prof sujoy	0.5114006515	0.0	0.0	2.99923605806	9.50977500433	False
prof sujoy ghosh	0.5114006515	0.0	0.0	2.99923605806	9.50977500433	False
sujoy ghosh dept	0.5114006515	0.0	0.0	2.9991087344	11.094737505	False
dept of computer	0.5114006515	0.0	0.0	2.9991087344	11.094737505	False
computer science& engineering	0.0000000000	0.0	0.0	2.99961802903	4.75488750216	False
science& engineering iit	0.0000000000	0.0	0.0	2.99961802903	4.75488750216	False
engineering iit kharagpur	0.5097402597	0.0	0.0	2.99923605806	9.50977500433	False
iit kharagpur lecture	0.5097402597	0.0	0.0	2.99923605806	9.50977500433	False
routing and wavelength	0.2785334122	0.0	0.0	12.9984721161	19.0195500087	False
assignment in wdm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wdm all optical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
continue our discussion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discussion on wavelength	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wavelength deviation multiplexing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talk about routing	0.0000000000	0.0	0.0	0.0	3.16992500144	False
wavelength assignment means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stream of packets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sources and destination	0.0000000000	0.0	0.0	0.0	3.16992500144	False
notes to reach	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reach the destination	0.0000000000	0.0	0.0	0.0	1.58496250072	False
assign one wavelength	0.0000000000	0.0	0.0	0.0	1.58496250072	False
problem of routing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
series of lectures	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talking about simple	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kinds of routing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
optical wdm networks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
networks are future	0.0000000000	0.0	0.0	0.0	1.58496250072	False
backbone for wide	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wide area networks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
networks the reason	0.0000000000	0.0	0.0	0.0	1.58496250072	False
require an optical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
optical wdm network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
speed of electronics	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compared to optics	0.0000000000	0.0	0.0	0.0	1.58496250072	False
preferable to handle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
handle the traffic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
achieve much higher	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thing is transferred	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transferred the physical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
optical wavelength routers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
routers is connected	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of topology	0.0000000000	0.0	0.0	0.0	3.16992500144	False
communication links happen	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes are connected	0.0000000000	0.0	0.0	0.0	3.16992500144	False
nodes a light	0.0000000000	0.0	0.0	0.0	1.58496250072	False
path or connection	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two end nodes	0.0000000000	0.0	0.0	0.0	3.16992500144	False
find this path	0.0000000000	0.0	0.0	0.0	1.58496250072	False
select the wavelength	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes can cross	0.0000000000	0.0	0.0	0.0	1.58496250072	False
remember our discussion	0.0000000000	0.0	0.0	0.99961802903	4.75488750216	False
discussion on digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
digital cross connect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wavelength is coming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programmable optical switches	0.0000000000	0.0	0.0	0.0	1.58496250072	False
links its path	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fiber are common	0.0000000000	0.0	0.0	0.0	1.58496250072	False
common these days	0.0000000000	0.0	0.0	0.0	1.58496250072	False
days and hundreds	0.0000000000	0.0	0.0	0.0	1.58496250072	False
path ? end	0.0000000000	0.0	0.0	0.0	1.58496250072	False
