keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
class we looked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
looked at definitions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
definitions of trees	0.0000000000	0.0	0.0	0.0	1.58496250072	False
complete binary tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things are today	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discussion on trees	0.0000000000	0.0	0.0	0.0	1.58496250072	False
traversal or tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
visiting the nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two different traversals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
first visit process	0.0000000000	0.0	0.0	0.0	1.58496250072	False
process each node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
process it children	0.0000000000	0.0	0.0	0.0	1.58496250072	False
examples of follow	0.0000000000	0.0	0.0	0.0	1.58496250072	False
follow this clearer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
process the node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
examples preorder tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
preorder tree traversals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
construct a tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lets say result	0.0000000000	0.0	0.0	0.0	1.58496250072	False
result such paper	0.0000000000	0.0	0.0	0.0	1.58496250072	False
first section lets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
title second section	0.0000000000	0.0	0.0	0.0	1.58496250072	False
section one section	0.0000000000	0.0	0.0	0.0	3.16992500144	False
section two section	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two such sub	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sub sections section	0.0000000000	0.0	0.0	0.0	3.16992500144	False
two ? section	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two sub sections	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reading the paper	0.0000000000	0.0	0.0	0.0	3.16992500144	False
read the paper	0.0000000000	0.0	0.0	0.0	1.58496250072	False
suppose your reading	0.0000000000	0.0	0.0	0.0	1.58496250072	False
end to end	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read the abstract	0.0000000000	0.0	0.0	0.0	1.58496250072	False
start with section	0.0000000000	0.0	0.0	0.0	1.58496250072	False
section sub section	0.0000000000	0.0	0.0	0.0	1.58496250072	False
table of contents	0.2908067542	0.0	0.0	4.9968414403	7.92481250361	False
book are listed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
contents are listed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes of tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node one right	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ten then eleven	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thirteen then fourteen	0.0000000000	0.0	0.0	0.0	1.58496250072	False
right and pseudo	0.0000000000	0.0	0.0	0.0	1.58496250072	False
code for preorder	0.0000000000	0.0	0.0	0.0	1.58496250072	False
call preorder traversal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
visit the node	0.3394160584	0.0	0.0	6.99115603285	22.1894750101	False
node so visit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
doing some computations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computations that node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
book as table	0.0000000000	0.0	0.0	0.0	1.58496250072	False
contents then visit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
visit would correspond	0.0000000000	0.0	0.0	0.0	1.58496250072	False
correspond to print	0.0000000000	0.0	0.0	0.0	1.58496250072	False
print the title	0.0000000000	0.0	0.0	0.0	3.16992500144	False
print the heading	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instance each node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes and repeat	0.0000000000	0.0	0.0	0.0	1.58496250072	False
repeat the process	0.0000000000	0.0	0.0	0.0	1.58496250072	False
process there repeat	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sub sub sections	0.0000000000	0.0	0.0	0.0	1.58496250072	False
point one point	0.1712707182	0.0	0.0	7.9968414403	7.92481250361	False
first first visit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node then visit	0.0000000000	0.0	0.0	1.99810486418	4.75488750216	False
visit this node	0.0000000000	0.0	0.0	5.99810486418	4.75488750216	False
