keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
talking about ordered	0.0000000000	0.0	0.0	0.0	1.58496250072	False
binary search trees	0.0000000000	0.0	0.0	0.0	1.58496250072	False
implementing ordered dictionaries	0.0000000000	0.0	0.0	0.0	1.58496250072	False
key element pairs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
insert an element	0.0000000000	0.0	0.0	0.0	3.16992500144	False
element to search	0.0000000000	0.0	0.0	0.0	1.58496250072	False
delete an element	0.0000000000	0.0	0.0	0.0	1.58496250072	False
minimum the element	0.0000000000	0.0	0.0	0.0	1.58496250072	False
minimum key element	0.0000000000	0.0	0.0	0.0	1.58496250072	False
element with maximum	0.0000000000	0.0	0.0	0.0	1.58496250072	False
notion of predecessor	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talked about hashing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talked about dictionary	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compare to keys	0.0000000000	0.0	0.0	0.0	1.58496250072	False
keys for equality	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ordering relation keys	0.0000000000	0.0	0.0	0.0	1.58496250072	False
predecessor and successor	0.0000000000	0.0	0.0	0.0	1.58496250072	False
key so predecessor	0.0000000000	0.0	0.0	0.0	1.58496250072	False
key which precedes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
keys in dictionaries	0.0000000000	0.0	0.0	0.0	1.58496250072	False
right so give	0.0000000000	0.0	0.0	0.0	1.58496250072	False
part of data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things are ordered	0.0000000000	0.0	0.0	0.0	1.58496250072	False
similarly successor function	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two trivals doing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
doing both cases	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
taking only constant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
out the entire	0.0000000000	0.0	0.0	0.0	1.58496250072	False
elements and deletion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
deletion take order	0.0000000000	0.0	0.0	0.0	1.58496250072	False
search for element	0.0000000000	0.0	0.0	0.0	1.58496250072	False
successor of twelve	0.0000000000	0.0	0.0	0.0	3.16992500144	False
key following twelve	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ordered relation assuming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
smallest key fourteen	0.0000000000	0.0	0.0	0.0	1.58496250072	False
twenty two thirty	0.0000000000	0.0	0.0	0.0	1.58496250072	False
twelve from twelve	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thing to find	0.0000000000	0.0	0.0	0.0	1.58496250072	False
smallest key larger	0.0000000000	0.0	0.0	0.0	1.58496250072	False
larger than twelve	0.0000000000	0.0	0.0	0.0	1.58496250072	False
successor and predecessor	0.0000000000	0.0	0.0	0.0	3.16992500144	False
predecessor and min	0.0000000000	0.0	0.0	0.0	1.58496250072	False
min and max	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fairly inefficient implementation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
implementation an ordered	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ordered the thing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
order of keys	0.0000000000	0.0	0.0	0.0	1.58496250072	False
takes only constant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
constant time maximum	0.0000000000	0.0	0.0	0.0	1.58496250072	False
organize it takes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
successor say predecessor	0.0000000000	0.0	0.0	0.0	1.58496250072	False
predecessor takes constant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
asked for successor	0.0000000000	0.0	0.0	0.0	1.58496250072	False
throw this entire	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list to reach	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reach that node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node i gave	0.0000000000	0.0	0.0	0.0	1.58496250072	False
gave you lets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lets say reference	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compute the successor	0.0000000000	0.0	0.0	0.0	1.58496250072	False
predecessor in constant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
inserting also takes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
