keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
introduction to java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programming language created	0.0000000000	0.0	0.0	0.0	1.58496250072	False
created by james	0.0000000000	0.0	0.0	0.0	1.58496250072	False
gosling from sun	0.0000000000	0.0	0.0	0.0	1.58496250072	False
publicly available version	0.0000000000	0.0	0.0	0.0	1.58496250072	False
version of java	0.3092024540	0.0	0.0	9.99614325069	11.094737505	False
microsystems was acquired	0.0000000000	0.0	0.0	0.0	1.58496250072	False
steermanship for java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
versions of java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
released the current	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java is java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java programming language	0.0000000000	0.0	0.0	1.99834710744	4.75488750216	False
language the java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java platform evolved	0.0000000000	0.0	0.0	0.0	1.58496250072	False
evolved the java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
platform allows software	0.0000000000	0.0	0.0	0.0	1.58496250072	False
developers to write	0.0000000000	0.0	0.0	0.0	1.58496250072	False
write program code	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java virtual machine	0.1878914405	0.0	0.0	9.99449035813	15.8496250072	False
machine the java	0.0000000000	0.0	0.0	2.99834710744	4.75488750216	False
java core libraries	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java and open	0.0000000000	0.0	0.0	0.0	1.58496250072	False
open source software	0.0000000000	0.0	0.0	0.0	1.58496250072	False
started to make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
gnu general public	0.0000000000	0.0	0.0	0.0	1.58496250072	False
general public license	0.0000000000	0.0	0.0	0.0	1.58496250072	False
continues this project	0.0000000000	0.0	0.0	0.0	1.58496250072	False
project called openjdk	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer that executes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
machine is written	0.0000000000	0.0	0.0	0.0	1.58496250072	False
specific operating system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linux a special	0.0000000000	0.0	0.0	0.0	1.58496250072	False
implementation is required	0.0000000000	0.0	0.0	0.0	1.58496250072	False
windows java programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programs are compiled	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compiler into bytecode	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bytecode the java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
virtual machine interprets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
interprets this bytecode	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bytecode and executes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
executes the java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java runtime environment	0.4422604423	0.0	0.0	3.99724517906	7.92481250361	False
environment vs java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java development kit	0.0000000000	0.0	0.0	0.0	3.16992500144	False
kit a java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java class libraries	0.0000000000	0.0	0.0	0.0	3.16992500144	False
functionality to start	0.0000000000	0.0	0.0	0.0	1.58496250072	False
start java programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programs the jdk	0.0000000000	0.0	0.0	0.0	3.16992500144	False
create java programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
jdk therefore consists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
characteristics of java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java the target	0.0000000000	0.0	0.0	0.0	1.58496250072	False
target of java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
write a program	0.0000000000	0.0	0.0	0.0	1.58496250072	False
run this program	0.0000000000	0.0	0.0	0.0	1.58496250072	False
program on multiple	0.0000000000	0.0	0.0	0.0	1.58496250072	False
multiple operating systems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operating systems java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
machine as abstraction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access the operating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operating system directly	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directly this makes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
makes java programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
