keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
structures and algorithms	0.0000000000	0.0	0.0	0.0	1.58496250072	False
terminologies regarding data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
definitions an algorithm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programming language data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
language data structure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
organize the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lot of data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
process develop data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
develop data structures	0.0000000000	0.0	0.0	0.0	1.58496250072	False
organizing the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
problem an algorithmic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
specification a sorted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
non decreasing sequence	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sequence of natural	0.0000000000	0.0	0.0	0.0	3.16992500144	False
numbers of non-zero	0.0000000000	0.0	0.0	0.0	3.16992500144	False
completely specified input	0.0000000000	0.0	0.0	0.0	1.58496250072	False
examples of input	0.0000000000	0.0	0.0	0.0	1.58496250072	False
meets the specification	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instance a sorted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finite length forms	0.0000000000	0.0	0.0	0.0	1.58496250072	False
forms an instance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of instances	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sequence of sorted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
numbers as input	0.0000000000	0.0	0.0	0.0	1.58496250072	False
input an algorithm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
describing the actions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
infinitely many input	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instances and algorithms	0.0000000000	0.0	0.0	0.0	1.58496250072	False
algorithms for solving	0.0000000000	0.0	0.0	0.0	3.16992500144	False
solving certain problem	0.0000000000	0.0	0.0	0.0	1.58496250072	False
brings the notion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
notion of good	0.0000000000	0.0	0.0	0.0	1.58496250072	False
good algorithm good	0.0000000000	0.0	0.0	0.0	1.58496250072	False
algorithm good algorithm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
takes less memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
measures of efficiency	0.0000000000	0.0	0.0	0.0	3.16992500144	False
analyzing the running	0.0000000000	0.0	0.0	0.0	1.58496250072	False
analyzing the space	0.0000000000	0.0	0.0	0.0	1.58496250072	False
efficiency of algorithms	0.0000000000	0.0	0.0	0.0	1.58496250072	False
function of input	0.0000000000	0.0	0.0	0.0	1.58496250072	False
behavior of increase	0.0000000000	0.0	0.0	0.0	1.58496250072	False
size of input	0.0000000000	0.0	0.0	0.0	3.16992500144	False
measure the running	0.0000000000	0.0	0.0	0.0	1.58496250072	False
implement the algorithm	0.0000000000	0.0	0.0	0.0	3.16992500144	False
write a program	0.0000000000	0.0	0.0	0.0	1.58496250072	False
language you run	0.0000000000	0.0	0.0	0.0	1.58496250072	False
run the program	0.0000000000	0.0	0.0	0.0	1.58496250072	False
program with varying	0.0000000000	0.0	0.0	0.0	1.58496250072	False
varying data sets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
larger data sets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kinds of varying	0.0000000000	0.0	0.0	0.0	1.58496250072	False
takes and clock	0.0000000000	0.0	0.0	0.0	1.58496250072	False
utility like system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
current time millis	0.0000000000	0.0	0.0	0.0	1.58496250072	False
good your algorithms	0.0000000000	0.0	0.0	0.0	1.58496250072	False
determine how good	0.0000000000	0.0	0.0	0.0	1.58496250072	False
good your algorithm	0.0000000000	0.0	0.0	0.0	3.16992500144	False
algorithm is implementing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
spend considerable amount	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of inputs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
run your experiment	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of instances	0.0000000000	0.0	0.0	0.0	1.58496250072	False
algorithm is taking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
