keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
sujoy ghosh indian	0.0000000000	0.0	0.0	0.0	3.16992500144	False
ghosh indian institute	0.0000000000	0.0	0.0	0.0	3.16992500144	False
institute of technology	0.0000000000	0.0	0.0	0.0	3.16992500144	False
technology iit kharagpur	0.0000000000	0.0	0.0	0.0	3.16992500144	False
iit kharagpur lecture	0.0000000000	0.0	0.0	0.0	3.16992500144	False
sharing a medium	0.0000000000	0.0	0.0	0.0	3.16992500144	False
good day today	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talk about multiplexing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means different users	0.0000000000	0.0	0.0	0.0	1.58496250072	False
users are sharing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
medium for communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
medium can carry	0.0000000000	0.0	0.0	0.0	1.58496250072	False
carry one signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signals to share	0.0000000000	0.0	0.0	0.0	1.58496250072	False
share one medium	0.0000000000	0.0	0.0	0.0	1.58496250072	False
giving each signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal a portion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
communication is concerned	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bandwidth to facilitate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
facilitate the communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of pairs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pairs of senders	0.0000000000	0.0	0.0	0.0	1.58496250072	False
senders and receivers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
idea of multiplexing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
expensive ? leased	0.0000000000	0.0	0.0	0.0	1.58496250072	False
packet switching networks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
laying of lines	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lay a line	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amount of communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
multiplexing and compression	0.0000000000	0.0	0.0	0.0	1.58496250072	False
saves a lot	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lot of money	0.0000000000	0.0	0.0	0.0	1.58496250072	False
send a lot	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lot of data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
devices individually require	0.0000000000	0.0	0.0	0.0	1.58496250072	False
individually require modest	0.0000000000	0.0	0.0	0.0	1.58496250072	False
require modest amount	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amount of data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of users	0.5344827586	0.0	0.0	3.99749373434	6.33985000288	False
requirements are aggregated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accomplish this include	0.0000000000	0.0	0.0	0.0	1.58496250072	False
frequency division multiplexing	0.4215080346	1	0.0	13.9931077694	17.4345875079	False
wavelength division multiplexing	0.3062568606	0.0	0.0	11.9943609023	14.2646625065	False
code division multiplexing	0.4217687075	1	0.0	5.99749373434	6.33985000288	False
scheme of multiplexing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of sender	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sender ? receiver	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pairs are utilizing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
physical link in-between	0.0000000000	0.0	0.0	0.0	1.58496250072	False
alternative to multiplexing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
direct point-to-point connection	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of problems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
problems the first	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amount of wiring	0.0000000000	0.0	0.0	0.0	1.58496250072	False
floors another important	0.0000000000	0.0	0.0	0.0	1.58496250072	False
line the host	0.0000000000	0.0	0.0	0.0	1.58496250072	False
host polls machines	0.0000000000	0.0	0.0	0.0	1.58496250072	False
saves -NONE- port	0.0000000000	0.0	0.0	0.0	0.0	False
total communications load	0.0000000000	0.0	0.0	0.0	1.58496250072	False
rate of line	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data is multiplexed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of lines	0.0000000000	0.0	0.0	0.0	3.16992500144	False
