keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
confused with javascript	0.0000000000	0.0	0.0	0.0	3.16992500144	False
dukesource125.gif the java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java technology logo	0.0000000000	0.0	0.0	0.0	1.58496250072	False
technology logo original	0.0000000000	0.0	0.0	0.0	1.58496250072	False
logo original author	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sun microsystems developer	0.0000000000	0.0	0.0	0.0	3.16992500144	False
oracle corporation initial	0.0000000000	0.0	0.0	0.0	1.58496250072	False
corporation initial release	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stable release java	0.0000000000	0.0	0.0	0.0	3.16992500144	False
preview release java	0.0000000000	0.0	0.0	0.0	3.16992500144	False
written in java	0.5221238938	0.0	0.0	3.99799196787	9.50977500433	False
operating system windows	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list of languages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
type software platform	0.0000000000	0.0	0.0	0.0	1.58496250072	False
software platform license	0.0000000000	0.0	0.0	0.0	1.58496250072	False
platform license freeware	0.0000000000	0.0	0.0	0.0	1.58496250072	False
website www.java.com java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
software and specifications	0.0000000000	0.0	0.0	0.0	1.58496250072	False
developed by sun	0.0000000000	0.0	0.0	0.0	1.58496250072	False
acquired by oracle	0.0000000000	0.0	0.0	1.99899598394	4.75488750216	False
system for developing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
developing application software	0.0000000000	0.0	0.0	0.0	1.58496250072	False
software and deploying	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cross-platform computing environment	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computing environment java	0.0000000000	0.0	0.0	0.0	1.58496250072	False
variety of computing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
platforms from embedded	0.0000000000	0.0	0.0	0.0	1.58496250072	False
devices and mobile	0.0000000000	0.0	0.0	0.0	1.58496250072	False
phones to enterprise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
servers and supercomputers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java applets run	0.0000000000	0.0	0.0	0.0	1.58496250072	False
run in secure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
environments to provide	0.0000000000	0.0	0.0	0.0	1.58496250072	False
provide many features	0.0000000000	0.0	0.0	0.0	1.58496250072	False
features of native	0.0000000000	0.0	0.0	0.0	1.58496250072	False
embedded in html	0.0000000000	0.0	0.0	0.0	3.16992500144	False
html pages writing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java programming language	0.5315315315	0.0	0.0	3.99799196787	9.50977500433	False
deployed as byte	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java virtual machine	0.4753272910	0.0	0.0	8.99364123159	30.1142875137	False
byte code compilers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ruby in addition	0.0000000000	0.0	0.0	0.0	1.58496250072	False
designed to run	0.0000000000	0.0	0.0	0.0	1.58496250072	False
clojure and groovy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
groovy java syntax	0.0000000000	0.0	0.0	0.0	1.58496250072	False
java syntax borrows	0.0000000000	0.0	0.0	0.0	1.58496250072	False
features are modeled	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modeled after smalltalk	0.0000000000	0.0	0.0	0.0	1.58496250072	False
smalltalk and objective-c	0.0000000000	0.0	0.0	0.0	1.58496250072	False
eschews certain low-level	0.0000000000	0.0	0.0	0.0	1.58496250072	False
simple memory model	0.0000000000	0.0	0.0	0.0	1.58496250072	False
object is allocated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
variables of object	0.0000000000	0.0	0.0	0.0	1.58496250072	False
types are references	0.0000000000	0.0	0.0	0.0	1.58496250072	False
references memory management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
management is handled	0.0000000000	0.0	0.0	0.0	1.58496250072	False
handled through integrated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
integrated automatic garbage	0.0000000000	0.0	0.0	0.0	1.58496250072	False
automatic garbage collection	0.0000000000	0.0	0.0	0.0	1.58496250072	False
garbage collection performed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
jvm on november	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sun microsystems made	0.0000000000	0.0	0.0	0.0	1.58496250072	False
