keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
sujoy ghosh lecture	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discuss the network	0.0000000000	0.0	0.0	0.0	1.58496250072	False
basically a computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of nodes	0.5434782609	0.0	0.0	2.99688230709	6.33985000288	False
call a graph	0.0000000000	0.0	0.0	0.0	1.58496250072	False
representing the network	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network this graph	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structure we talk	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structure this structure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
general not feasible	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pair of node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
matter of discussion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes may represent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer or network	0.0000000000	0.0	0.0	0.0	1.58496250072	False
devices like switches	0.0000000000	0.0	0.0	0.0	1.58496250072	False
links represent communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
represent communication links	0.0000000000	0.0	0.0	0.0	1.58496250072	False
communication links modes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modes of communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
broadcast or point	0.0000000000	0.0	0.0	0.0	1.58496250072	False
point to point	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lan topologies lan	0.0000000000	0.0	0.0	0.0	1.58496250072	False
local area network	0.3846153846	0.0	0.0	1.99532346064	9.50977500433	False
network and local	0.0000000000	0.0	0.0	0.0	1.58496250072	False
area network topologies	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ring and bus	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
shared broadcast link	0.0000000000	0.0	0.0	0.0	3.16992500144	False
pair of communicating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
send his message	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ignore the communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
links are shared	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ignore this communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol to decide	0.0000000000	0.0	0.0	0.0	3.16992500144	False
communications will collide	0.0000000000	0.0	0.0	0.0	1.58496250072	False
shared broadcast medium	0.0000000000	0.0	0.0	0.0	1.58496250072	False
medium the communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pairs of node	0.0000000000	0.0	0.0	0.0	3.16992500144	False
cable a single	0.0000000000	0.0	0.0	0.0	1.58496250072	False
single cable connects	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computers are hanging	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cable each computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer is connected	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cable so computers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computers must synchronize	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer to transmit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
single copper cable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cable and computers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network is maintained	0.0000000000	0.0	0.0	0.0	1.58496250072	False
single cable cable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cable cable segment	0.0000000000	0.0	0.0	0.0	1.58496250072	False
segment must end	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sends a signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of unwanted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
types of coaxial	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thin coaxial cable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
cable called thin	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thick coaxial cable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
cable called thick	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lan and extra	0.0000000000	0.0	0.0	0.0	1.58496250072	False
daisy chain manner	0.0000000000	0.0	0.0	0.0	1.58496250072	False
manner this technology	0.0000000000	0.0	0.0	0.0	1.58496250072	False
technology is sort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
