keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
d	c	c	c	c	c	d
m						class
good article click	0.0000000000	0.0	0.0	0.0	1.58496250072	False
free encyclopedia python	0.0000000000	0.0	0.0	0.0	1.58496250072	False
encyclopedia python python	0.0000000000	0.0	0.0	0.0	1.58496250072	False
python python logo	0.0000000000	0.0	0.0	0.0	1.58496250072	False
logo and wordmark.svg	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wordmark.svg paradigm multi-paradigm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
designed by guido	0.0000000000	0.0	0.0	0.0	1.58496250072	False
guido van rossum	0.4794520548	0.0	0.0	4.99609592861	11.094737505	False
van rossum developer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
rossum developer python	0.0000000000	0.0	0.0	0.0	1.58496250072	False
developer python software	0.0000000000	0.0	0.0	0.0	1.58496250072	False
python software foundation	0.2520849128	0.0	0.0	35.9788064696	60.2285750274	False
foundation first appeared	0.0000000000	0.0	0.0	0.0	1.58496250072	False
years ago stable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ago stable release	0.0000000000	0.0	0.0	0.0	1.58496250072	False
typing discipline duck	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cross-platform license python	0.0000000000	0.0	0.0	0.0	1.58496250072	False
license python software	0.0000000000	0.0	0.0	0.0	1.58496250072	False
software foundation license	0.0000000000	0.0	0.0	0.0	1.58496250072	False
foundation license filename	0.0000000000	0.0	0.0	0.0	1.58496250072	False
license filename extensions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
filename extensions .py	0.0000000000	0.0	0.0	0.0	1.58496250072	False
website www.python.org major	0.0000000000	0.0	0.0	0.0	1.58496250072	False
www.python.org major implementations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
major implementations cpython	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pypy dialects cython	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stackless python influenced	0.0000000000	0.0	0.0	0.0	1.58496250072	False
influenced by abc	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programming at wikibooks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
widely used general-purpose	0.0000000000	0.0	0.0	0.0	1.58496250072	False
high-level programming language	0.0000000000	0.0	0.0	0.0	3.16992500144	False
design philosophy emphasizes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
philosophy emphasizes code	0.0000000000	0.0	0.0	0.0	1.58496250072	False
emphasizes code readability	0.0000000000	0.0	0.0	0.0	1.58496250072	False
syntax allows programmers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programmers to express	0.0000000000	0.0	0.0	0.0	1.58496250072	False
concepts in fewer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lines of code	0.0000000000	0.0	0.0	0.0	1.58496250072	False
language provides constructs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
intended to enable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
enable clear programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
small and large	0.0000000000	0.0	0.0	0.0	1.58496250072	False
python supports multiple	0.0000000000	0.0	0.0	0.0	1.58496250072	False
supports multiple programming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
multiple programming paradigms	0.0000000000	0.0	0.0	0.0	1.58496250072	False
imperative and functional	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programming or procedural	0.0000000000	0.0	0.0	0.0	1.58496250072	False
styles it features	0.0000000000	0.0	0.0	0.0	1.58496250072	False
features a dynamic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dynamic type system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system and automatic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
automatic memory management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
large and comprehensive	0.0000000000	0.0	0.0	0.0	1.58496250072	False
comprehensive standard library	0.0000000000	0.0	0.0	0.0	1.58496250072	False
allowing python code	0.0000000000	0.0	0.0	0.0	1.58496250072	False
python code execution	0.0000000000	0.0	0.0	0.0	1.58496250072	False
variety of systems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
systems using third-party	0.0000000000	0.0	0.0	0.0	1.58496250072	False
py2exe or pyinstaller	0.0000000000	0.0	0.0	0.0	1.58496250072	False
packaged into stand-alone	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stand-alone executable programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
